"show_1","show_2","distance"
"Naruto","Elfen Lied","0.444582232323025"
"Elfen Lied","Naruto","0.444582232323025"
"Naruto","One Punch Man","0.486032360500335"
"One Punch Man","Naruto","0.486032360500335"
"Naruto","Cowboy Bebop","0.567981555438863"
"Cowboy Bebop","Naruto","0.567981555438863"
"Naruto","Puella Magi Madoka Magica","0.593824071865066"
"Puella Magi Madoka Magica","Naruto","0.593824071865066"
"Naruto","The Future Diary","0.495572117918486"
"The Future Diary","Naruto","0.495572117918486"
"Naruto","Attack on Titan Season 2","0.593552695534622"
"Attack on Titan Season 2","Naruto","0.593552695534622"
"Naruto","Parasyte -the maxim-","0.552725468652084"
"Parasyte -the maxim-","Naruto","0.552725468652084"
"Naruto","Fate/stay night","0.510149710412944"
"Fate/stay night","Naruto","0.510149710412944"
"Naruto","KonoSuba: God&#039;s Blessing on This Wonderful World!","0.607284601986555"
"KonoSuba: God&#039;s Blessing on This Wonderful World!","Naruto","0.607284601986555"
"Naruto","Durarara!!","0.505144514872502"
"Durarara!!","Naruto","0.505144514872502"
"Naruto","ERASED","0.565751863868815"
"ERASED","Naruto","0.565751863868815"
"Naruto","Fullmetal Alchemist","0.418299439567591"
"Fullmetal Alchemist","Naruto","0.418299439567591"
"Naruto","Re:ZERO -Starting Life in Another World-","0.580547410285461"
"Re:ZERO -Starting Life in Another World-","Naruto","0.580547410285461"
"Naruto","BTOOOM!","0.555313949448476"
"BTOOOM!","Naruto","0.555313949448476"
"Naruto","Gurren Lagann","0.503307149854059"
"Gurren Lagann","Naruto","0.503307149854059"
"Naruto","Guilty Crown","0.552104996647999"
"Guilty Crown","Naruto","0.552104996647999"
"Naruto","Seraph of the End: Vampire Reign","0.606149409115192"
"Seraph of the End: Vampire Reign","Naruto","0.606149409115192"
"Naruto","5 Centimeters Per Second","0.565290961574566"
"5 Centimeters Per Second","Naruto","0.565290961574566"
"Naruto","Magi: The Labyrinth of Magic","0.562557548992179"
"Magi: The Labyrinth of Magic","Naruto","0.562557548992179"
"Naruto","Bakemonogatari","0.534370896712635"
"Bakemonogatari","Naruto","0.534370896712635"
"Naruto","Your Lie in April","0.591514198357315"
"Your Lie in April","Naruto","0.591514198357315"
"Naruto","My Hero Academia","0.526632528855054"
"My Hero Academia","Naruto","0.526632528855054"
"Naruto","Deadman Wonderland","0.511927115293165"
"Deadman Wonderland","Naruto","0.511927115293165"
"Naruto","Love, Chunibyo & Other Delusions!","0.591453325630153"
"Love, Chunibyo & Other Delusions!","Naruto","0.591453325630153"
"Naruto","Hyouka","0.623957940233666"
"Hyouka","Naruto","0.623957940233666"
"Naruto","Tokyo Ghoul √A","0.548668117198872"
"Tokyo Ghoul √A","Naruto","0.548668117198872"
"Naruto","Death Parade","0.581698609207554"
"Death Parade","Naruto","0.581698609207554"
"Naruto","Black Lagoon","0.562352765859348"
"Black Lagoon","Naruto","0.562352765859348"
"Naruto","The Familiar of Zero","0.528468291873681"
"The Familiar of Zero","Naruto","0.528468291873681"
"Naruto","Clannad","0.505671934049882"
"Clannad","Naruto","0.505671934049882"
"Naruto","Overlord","0.603915232648579"
"Overlord","Naruto","0.603915232648579"
"Naruto","Angel Beats!","0.466664694619063"
"Angel Beats!","Naruto","0.466664694619063"
"Naruto","Another","0.52199639228776"
"Another","Naruto","0.52199639228776"
"Naruto","Black Butler","0.581122014428304"
"Black Butler","Naruto","0.581122014428304"
"Naruto","Code Geass: Lelouch of the Rebellion","0.406514474447401"
"Code Geass: Lelouch of the Rebellion","Naruto","0.406514474447401"
"High School of the Dead","anohana: The Flower We Saw That Day","0.453954153603599"
"anohana: The Flower We Saw That Day","High School of the Dead","0.453954153603599"
"High School of the Dead","Neon Genesis Evangelion","0.526646751054038"
"Neon Genesis Evangelion","High School of the Dead","0.526646751054038"
"High School of the Dead","Sword Art Online II","0.457922613906047"
"Sword Art Online II","High School of the Dead","0.457922613906047"
"High School of the Dead","Mob Psycho 100","0.611561195941624"
"Mob Psycho 100","High School of the Dead","0.611561195941624"
"High School of the Dead","The Melancholy of Haruhi Suzumiya","0.492267825557827"
"The Melancholy of Haruhi Suzumiya","High School of the Dead","0.492267825557827"
"High School of the Dead","Blue Exorcist","0.405575367464616"
"Blue Exorcist","High School of the Dead","0.405575367464616"
"High School of the Dead","Akame ga Kill!","0.456824117887592"
"Akame ga Kill!","High School of the Dead","0.456824117887592"
"High School of the Dead","Spice and Wolf","0.529651508449354"
"Spice and Wolf","High School of the Dead","0.529651508449354"
"High School of the Dead","Haikyu!!","0.613480073719265"
"Haikyu!!","High School of the Dead","0.613480073719265"
"High School of the Dead","High School DxD","0.385294265715514"
"High School DxD","High School of the Dead","0.385294265715514"
"High School of the Dead","K-ON!","0.497247965614783"
"K-ON!","High School of the Dead","0.497247965614783"
"High School of the Dead","Sword Art Online","0.339734348349464"
"Sword Art Online","High School of the Dead","0.339734348349464"
"High School of the Dead","Noragami: Stray God","0.473530318796197"
"Noragami: Stray God","High School of the Dead","0.473530318796197"
"High School of the Dead","Fate/Zero","0.45968597353051"
"Fate/Zero","High School of the Dead","0.45968597353051"
"High School of the Dead","Samurai Champloo","0.572662677129926"
"Samurai Champloo","High School of the Dead","0.572662677129926"
"High School of the Dead","No Game, No Life","0.412285172199566"
"No Game, No Life","High School of the Dead","0.412285172199566"
"High School of the Dead","Gintama","0.669904005047167"
"Gintama","High School of the Dead","0.669904005047167"
"High School of the Dead","A Silent Voice","0.614647036089022"
"A Silent Voice","High School of the Dead","0.614647036089022"
"High School of the Dead","Noragami Aragoto","0.57107565228128"
"Noragami Aragoto","High School of the Dead","0.57107565228128"
"High School of the Dead","Nisekoi: False Love","0.510538948640963"
"Nisekoi: False Love","High School of the Dead","0.510538948640963"
"High School of the Dead","Spirited Away","0.517785959571634"
"Spirited Away","High School of the Dead","0.517785959571634"
"High School of the Dead","Baccano!","0.569537386434029"
"Baccano!","High School of the Dead","0.569537386434029"
"High School of the Dead","Food Wars! Shokugeki no Soma","0.523720376086001"
"Food Wars! Shokugeki no Soma","High School of the Dead","0.523720376086001"
"High School of the Dead","Code Geass: Lelouch of the Rebellion R2","0.42270901966501"
"Code Geass: Lelouch of the Rebellion R2","High School of the Dead","0.42270901966501"
"High School of the Dead","Black Bullet","0.506302548384891"
"Black Bullet","High School of the Dead","0.506302548384891"
"High School of the Dead","Death Note","0.386429569571242"
"Death Note","High School of the Dead","0.386429569571242"
"High School of the Dead","Attack on Titan","0.363751523519411"
"Attack on Titan","High School of the Dead","0.363751523519411"
"High School of the Dead","Soul Eater","0.462924607924083"
"Soul Eater","High School of the Dead","0.462924607924083"
"High School of the Dead","Terror in Resonance","0.539675726194726"
"Terror in Resonance","High School of the Dead","0.539675726194726"
"High School of the Dead","Elfen Lied","0.387457419787575"
"Elfen Lied","High School of the Dead","0.387457419787575"
"High School of the Dead","One Punch Man","0.448265712524906"
"One Punch Man","High School of the Dead","0.448265712524906"
"High School of the Dead","Cowboy Bebop","0.565541844209657"
"Cowboy Bebop","High School of the Dead","0.565541844209657"
"High School of the Dead","Puella Magi Madoka Magica","0.485696889917078"
"Puella Magi Madoka Magica","High School of the Dead","0.485696889917078"
"High School of the Dead","The Future Diary","0.371841805280028"
"The Future Diary","High School of the Dead","0.371841805280028"
"High School of the Dead","Attack on Titan Season 2","0.556671126533876"
"Attack on Titan Season 2","High School of the Dead","0.556671126533876"
"High School of the Dead","Parasyte -the maxim-","0.481730356269646"
"Parasyte -the maxim-","High School of the Dead","0.481730356269646"
"High School of the Dead","Fate/stay night","0.48774346940478"
"Fate/stay night","High School of the Dead","0.48774346940478"
"High School of the Dead","KonoSuba: God&#039;s Blessing on This Wonderful World!","0.521929490664577"
"KonoSuba: God&#039;s Blessing on This Wonderful World!","High School of the Dead","0.521929490664577"
"High School of the Dead","Durarara!!","0.449024118184232"
"Durarara!!","High School of the Dead","0.449024118184232"
"High School of the Dead","ERASED","0.511687464905016"
"ERASED","High School of the Dead","0.511687464905016"
"High School of the Dead","Fullmetal Alchemist","0.499488892545448"
"Fullmetal Alchemist","High School of the Dead","0.499488892545448"
"High School of the Dead","Re:ZERO -Starting Life in Another World-","0.516989913889235"
"Re:ZERO -Starting Life in Another World-","High School of the Dead","0.516989913889235"
"High School of the Dead","BTOOOM!","0.432688182921533"
"BTOOOM!","High School of the Dead","0.432688182921533"
"High School of the Dead","Gurren Lagann","0.463920559011165"
"Gurren Lagann","High School of the Dead","0.463920559011165"
"High School of the Dead","Guilty Crown","0.4350734183071"
"Guilty Crown","High School of the Dead","0.4350734183071"
"High School of the Dead","Seraph of the End: Vampire Reign","0.546036901998951"
"Seraph of the End: Vampire Reign","High School of the Dead","0.546036901998951"
"High School of the Dead","5 Centimeters Per Second","0.52464525884424"
"5 Centimeters Per Second","High School of the Dead","0.52464525884424"
"High School of the Dead","Magi: The Labyrinth of Magic","0.544021756028416"
"Magi: The Labyrinth of Magic","High School of the Dead","0.544021756028416"
"High School of the Dead","Bakemonogatari","0.414567216212233"
"Bakemonogatari","High School of the Dead","0.414567216212233"
"High School of the Dead","Your Lie in April","0.538163428541688"
"Your Lie in April","High School of the Dead","0.538163428541688"
"High School of the Dead","My Hero Academia","0.511588499840007"
"My Hero Academia","High School of the Dead","0.511588499840007"
"High School of the Dead","Deadman Wonderland","0.39239039819184"
"Deadman Wonderland","High School of the Dead","0.39239039819184"
"High School of the Dead","Love, Chunibyo & Other Delusions!","0.466400635654765"
"Love, Chunibyo & Other Delusions!","High School of the Dead","0.466400635654765"
"High School of the Dead","Hyouka","0.536767375604726"
"Hyouka","High School of the Dead","0.536767375604726"
"High School of the Dead","Tokyo Ghoul √A","0.50349595007069"
"Tokyo Ghoul √A","High School of the Dead","0.50349595007069"
"High School of the Dead","Death Parade","0.521275973470327"
"Death Parade","High School of the Dead","0.521275973470327"
"High School of the Dead","Black Lagoon","0.511072869087562"
"Black Lagoon","High School of the Dead","0.511072869087562"
"High School of the Dead","The Familiar of Zero","0.473626787237931"
"The Familiar of Zero","High School of the Dead","0.473626787237931"
"High School of the Dead","Clannad","0.441674439379777"
"Clannad","High School of the Dead","0.441674439379777"
"High School of the Dead","Overlord","0.524199757059176"
"Overlord","High School of the Dead","0.524199757059176"
"High School of the Dead","Angel Beats!","0.331115774697605"
"Angel Beats!","High School of the Dead","0.331115774697605"
"High School of the Dead","Another","0.393687388777911"
"Another","High School of the Dead","0.393687388777911"
"High School of the Dead","Black Butler","0.591659882132225"
"Black Butler","High School of the Dead","0.591659882132225"
"High School of the Dead","Code Geass: Lelouch of the Rebellion","0.410176456115192"
"Code Geass: Lelouch of the Rebellion","High School of the Dead","0.410176456115192"
"anohana: The Flower We Saw That Day","Neon Genesis Evangelion","0.561729575420419"
"Neon Genesis Evangelion","anohana: The Flower We Saw That Day","0.561729575420419"
"anohana: The Flower We Saw That Day","Sword Art Online II","0.50703899909353"
"Sword Art Online II","anohana: The Flower We Saw That Day","0.50703899909353"
"anohana: The Flower We Saw That Day","Mob Psycho 100","0.601111198261305"
"Mob Psycho 100","anohana: The Flower We Saw That Day","0.601111198261305"
"anohana: The Flower We Saw That Day","The Melancholy of Haruhi Suzumiya","0.482697601462282"
"The Melancholy of Haruhi Suzumiya","anohana: The Flower We Saw That Day","0.482697601462282"
"anohana: The Flower We Saw That Day","Blue Exorcist","0.455559984362778"
"Blue Exorcist","anohana: The Flower We Saw That Day","0.455559984362778"
"anohana: The Flower We Saw That Day","Akame ga Kill!","0.519831700512006"
"Akame ga Kill!","anohana: The Flower We Saw That Day","0.519831700512006"
"anohana: The Flower We Saw That Day","Spice and Wolf","0.538708447839318"
"Spice and Wolf","anohana: The Flower We Saw That Day","0.538708447839318"
"anohana: The Flower We Saw That Day","Haikyu!!","0.549771028435352"
"Haikyu!!","anohana: The Flower We Saw That Day","0.549771028435352"
"anohana: The Flower We Saw That Day","High School DxD","0.544792662450431"
"High School DxD","anohana: The Flower We Saw That Day","0.544792662450431"
"anohana: The Flower We Saw That Day","K-ON!","0.467960855138771"
"K-ON!","anohana: The Flower We Saw That Day","0.467960855138771"
"anohana: The Flower We Saw That Day","Sword Art Online","0.388596523829348"
"Sword Art Online","anohana: The Flower We Saw That Day","0.388596523829348"
"anohana: The Flower We Saw That Day","Noragami: Stray God","0.442732997914604"
"Noragami: Stray God","anohana: The Flower We Saw That Day","0.442732997914604"
"anohana: The Flower We Saw That Day","Fate/Zero","0.456780920207365"
"Fate/Zero","anohana: The Flower We Saw That Day","0.456780920207365"
"anohana: The Flower We Saw That Day","Samurai Champloo","0.621077672874445"
"Samurai Champloo","anohana: The Flower We Saw That Day","0.621077672874445"
"anohana: The Flower We Saw That Day","No Game, No Life","0.434522991914546"
"No Game, No Life","anohana: The Flower We Saw That Day","0.434522991914546"
"anohana: The Flower We Saw That Day","Gintama","0.661087616906356"
"Gintama","anohana: The Flower We Saw That Day","0.661087616906356"
"anohana: The Flower We Saw That Day","A Silent Voice","0.52647162662288"
"A Silent Voice","anohana: The Flower We Saw That Day","0.52647162662288"
"anohana: The Flower We Saw That Day","Noragami Aragoto","0.54225787197294"
"Noragami Aragoto","anohana: The Flower We Saw That Day","0.54225787197294"
"anohana: The Flower We Saw That Day","Nisekoi: False Love","0.485137936056923"
"Nisekoi: False Love","anohana: The Flower We Saw That Day","0.485137936056923"
"anohana: The Flower We Saw That Day","Spirited Away","0.497335031347544"
"Spirited Away","anohana: The Flower We Saw That Day","0.497335031347544"
"anohana: The Flower We Saw That Day","Baccano!","0.551255327475524"
"Baccano!","anohana: The Flower We Saw That Day","0.551255327475524"
"anohana: The Flower We Saw That Day","Food Wars! Shokugeki no Soma","0.531149809567239"
"Food Wars! Shokugeki no Soma","anohana: The Flower We Saw That Day","0.531149809567239"
"anohana: The Flower We Saw That Day","Code Geass: Lelouch of the Rebellion R2","0.477115139446992"
"Code Geass: Lelouch of the Rebellion R2","anohana: The Flower We Saw That Day","0.477115139446992"
"anohana: The Flower We Saw That Day","Black Bullet","0.551600702406114"
"Black Bullet","anohana: The Flower We Saw That Day","0.551600702406114"
"anohana: The Flower We Saw That Day","Death Note","0.455013113882437"
"Death Note","anohana: The Flower We Saw That Day","0.455013113882437"
"anohana: The Flower We Saw That Day","Attack on Titan","0.393795073451645"
"Attack on Titan","anohana: The Flower We Saw That Day","0.393795073451645"
"anohana: The Flower We Saw That Day","Soul Eater","0.558995895104493"
"Soul Eater","anohana: The Flower We Saw That Day","0.558995895104493"
"anohana: The Flower We Saw That Day","Terror in Resonance","0.480986672861743"
"Terror in Resonance","anohana: The Flower We Saw That Day","0.480986672861743"
"anohana: The Flower We Saw That Day","Elfen Lied","0.499414393336206"
"Elfen Lied","anohana: The Flower We Saw That Day","0.499414393336206"
"anohana: The Flower We Saw That Day","One Punch Man","0.468191895162752"
"One Punch Man","anohana: The Flower We Saw That Day","0.468191895162752"
"anohana: The Flower We Saw That Day","Cowboy Bebop","0.612600626591671"
"Cowboy Bebop","anohana: The Flower We Saw That Day","0.612600626591671"
"anohana: The Flower We Saw That Day","Puella Magi Madoka Magica","0.411238104993197"
"Puella Magi Madoka Magica","anohana: The Flower We Saw That Day","0.411238104993197"
"anohana: The Flower We Saw That Day","The Future Diary","0.408298896928375"
"The Future Diary","anohana: The Flower We Saw That Day","0.408298896928375"
"anohana: The Flower We Saw That Day","Attack on Titan Season 2","0.565563416969327"
"Attack on Titan Season 2","anohana: The Flower We Saw That Day","0.565563416969327"
